time,x_c,x_c_dot,theta,theta_dot,F_c,V
0.0,0.0,0.0,0.065,0.0,0.0,0.0
0.001,8.342235878949988e-08,0.00016684313762002647,0.06500208560786352,0.004171225121073945,-9.51005884434151e-06,0.0
0.002,3.3368488955294333e-07,0.0003336821181618,0.06500834251338414,0.008342639668314576,-1.90198807352226e-05,0.0
0.003,7.507887578055224e-07,0.0005005275867849024,0.06501877103905228,0.012514509772667538,-2.853007244673944e-05,0.0
0.004,1.334745774246536e-06,0.0006673901888048692,0.06503337177349926,0.0166871015876324,-3.804124076187755e-05,0.0
0.005,1.5408298000449262e-06,-0.00025520155486184574,0.06504932303873973,0.01521567211608941,1.4546488627125207e-05,-7.0
0.006,8.24383183600691e-07,-0.001177671741160062,0.0650638035881621,0.013745653939668642,6.712728924612354e-05,-7.0
0.007,-8.144744534963717e-07,-0.002100024240995133,0.06507681478504149,0.01227695103342123,0.00011970138173672258,-7.0
0.008,-3.3756273586471262e-06,-0.0030222629214844586,0.06508835789667233,0.010809467460027863,0.00017226898652461414,-7.0
0.009000000000000001,-6.858963644579407e-06,-0.00394439164620599,0.06509843409445303,0.009343107363591785,0.00022483032383374143,-7.0
0.010000000000000002,-1.1264375285932738e-05,-0.004866414275446518,0.06510704445396417,0.007877774963436638,0.00027738561370045157,-7.0
0.011000000000000003,-1.659175811609123e-05,-0.005788334666449754,0.06511418995504074,0.006413374547908768,0.000329935075987636,-7.0
0.012000000000000004,-2.284101182426446e-05,-0.006710156673664258,0.06511987148183797,0.004949810468183746,0.0003824789303988627,-7.0
0.013000000000000005,-3.001203995281626e-05,-0.0076318841489911885,0.06512408982289108,0.0034869871320766894,0.00043501739649249774,-7.0
0.014000000000000005,-3.810474989484106e-05,-0.008553520942031875,0.06512684567116891,0.0020248089978560794,0.0004875506936958169,-7.0
0.015000000000000006,-4.711905289198781e-05,-0.009475070900335286,0.06512813962412117,0.0005631805680607787,0.0005400790413191113,-7.0
0.016000000000000007,-5.705486403253132e-05,-0.010396537869645344,0.0651279721837197,-0.0008979936166801869,0.0005926026585697847,-7.0
0.017000000000000008,-6.79121022496908e-05,-0.01131792569414813,0.0651263437564934,-0.002358808983825303,0.0006451217645664435,-7.0
0.01800000000000001,-7.969069032019556e-05,-0.01223923821671899,0.06512325465355712,-0.003819360935096103,0.0006976365783529824,-7.0
0.01900000000000001,-9.239055486309789e-05,-0.013160479279169536,0.06511870509063429,-0.005279744852650889,0.0007501473189126636,-7.0
0.02000000000000001,-0.00010601162633883264,-0.014081652722494602,0.06511269518807339,-0.006740056105256949,0.0008026542051821924,-7.0
0.02100000000000001,-0.00012055383904852404,-0.015002762387119107,0.06510522497085823,-0.008200390054461631,0.0008551574560657891,-7.0
0.022000000000000013,-0.000136017131133539,-0.015923812113144874,0.06509629436861215,-0.009660842060762618,0.0009076572904492578,-7.0
0.023000000000000013,-0.0001524014445752877,-0.01684480574059742,0.06508590321559593,-0.01112150748977768,0.0009601539272140531,-7.0
0.024000000000000014,-0.00016970672519527033,-0.017765747109672717,0.06507405125069958,-0.012582481718414305,0.001012647585251345,-7.0
0.025000000000000015,-0.00018793292265537127,-0.01868664006098394,0.06506073811742802,-0.014043860141039534,0.0010651384834760847,-7.0
0.026000000000000016,-0.00020707999045839937,-0.019607488435808215,0.0650459633638805,-0.015505738175650262,0.0011176268408410682,-7.0
0.027000000000000017,-0.00022714788594887535,-0.020528296076333385,0.06502972644272385,-0.016968211270044435,0.0011701128763510031,-7.0
0.028000000000000018,-0.00024813657031406614,-0.0214490668259048,0.06501202671115969,-0.01843137490799345,0.0012225968090765736,-7.0
0.02900000000000002,-0.0002700460085852655,-0.022369804529272154,0.06499286343088524,-0.019895324615416016,0.0012750788581685128,-7.0
0.03000000000000002,-0.00029287616963932187,-0.023290513032836375,0.06497223576804821,-0.02136015596655394,0.0013275592428716734,-7.0
0.03100000000000002,-0.0003166270262004133,-0.024211196184896564,0.06495014279319532,-0.022825964590150054,0.0013800381825391042,-7.0
0.03200000000000002,-0.0003412985548420688,-0.025131857835897036,0.06492658348121469,-0.024292846175628695,0.0014325158966461311,-7.0
0.03300000000000002,-0.0003668907359894373,-0.026052501838674438,0.06490155671127214,-0.025760896479279025,0.001484992604804443,-7.0
0.03400000000000002,-0.00039340355392180357,-0.026973132048704985,0.06487506126674117,-0.027230211330441543,0.0015374685267761843,-7.0
0.035000000000000024,-0.0004208369967753514,-0.027893752324351796,0.06484709583512684,-0.02870088663769812,0.0015899438824880524,-7.0
0.036000000000000025,-0.00044919105654617436,-0.028814366527112386,0.06481765900798342,-0.030173018395065886,0.0016424188920454062,-7.0
0.037000000000000026,-0.0004784657290935338,-0.02973497852186627,0.06478674928082587,-0.03164670268819531,0.0016948937757463776,-7.0
0.03800000000000003,-0.0005086610141433649,-0.03065559217712276,0.0647543650530351,-0.03312203570057278,0.0017473687540959975,-7.0
0.03900000000000003,-0.0005397769152920303,-0.0315762113652689,0.06472050462775703,-0.03459911371972807,0.0017998440478203272,-7.0
0.04000000000000003,-0.0005718134400103218,-0.03249683996281759,0.06468516621179542,-0.03607803314344691,0.0018523198778806027,-7.0
0.04100000000000003,-0.0006047705996477109,-0.033417481850655927,0.06464834791549855,-0.03755889048598917,0.0019047964654873878,-7.0
0.04200000000000003,-0.0006386484094368463,-0.03433814091429373,0.06461004775263961,-0.03904178238431281,0.0019572740321147425,-7.0
0.04300000000000003,-0.000673446888498302,-0.03525882104411229,0.06457026364029086,-0.04052680560430401,0.002009752799514401,-7.0
