time,x_c,x_c_dot,theta,theta_dot,F_c,V
0.0,0.0,0.0,0.08499999999999999,0.0,0.0,0.0
0.001,1.0895096472015923e-07,0.00021789986222539522,0.0850027238379492,0.0054476880482198144,-1.2420292146847527e-05,0.0
0.002,4.357978946308677e-07,0.0004357942349680561,0.08501089545800887,0.010895621833989424,-2.48402713931792e-05,0.0
0.003,9.805422139409578e-07,0.000653696945567883,0.085024515278758,0.01634414704310265,-3.726072589736933e-05,0.0
0.004,1.7431991742015494e-06,0.0008716218215021554,0.08504358406447347,0.021793609388952747,-4.968244382562286e-05,0.0
0.005,2.1794757614387285e-06,9.536772691956302e-07,0.0850652868436816,0.021612250365598638,-5.435960434415092e-08,-7.0
0.006,1.7451510959564158e-06,-0.0008695807651535652,0.08508680916590015,0.021432693432682566,4.956610361375322e-05,-7.0
0.007,4.4035863671660907e-07,-0.0017399819906615851,0.08510815282730798,0.021254926786768543,9.917897346771035e-05,-7.0
0.008,-1.7347686398165977e-06,-0.002610250479360473,0.0851293196123396,0.02107893874251134,0.00014878427732354697,-7.0
0.009000000000000001,-4.7800982349029265e-06,-0.003480386706597498,0.08515031129380292,0.020904717731881916,0.0001983820422760574,-7.0
0.010000000000000002,-8.695498122783214e-06,-0.00435039114299276,0.08517112963299613,0.020732252303400617,0.00024797229515058735,-7.0
0.011000000000000003,-1.3480836745967666e-05,-0.005220264254470061,0.08519177637982392,0.020561531121378082,0.00029755506250479346,-7.0
0.012000000000000004,-1.9135983010554903e-05,-0.0060900065022874705,0.08521225327291287,0.020392542965163823,0.00034713037063038583,-7.0
0.013000000000000005,-2.5660806281581368e-05,-0.006959618343067568,0.08523256203972614,0.020225276728402443,0.0003966982455548514,-7.0
0.014000000000000005,-3.305517637840083e-05,-0.007829100228827397,0.08525270439667731,0.020059721418297403,0.0004462587130431616,-7.0
0.015000000000000006,-4.1318963570093676e-05,-0.0086984526070081,0.08527268204924371,0.01989586615488233,0.0004958117985994617,-7.0
0.016000000000000007,-5.045203857090572e-05,-0.009567675920504256,0.08529249669207878,0.019733700170299802,0.0005453575274687426,-7.0
0.017000000000000008,-6.045427253571624e-05,-0.010436770607692913,0.08531215000912387,0.019573212808087548,0.0005948959246384961,-7.0
0.01800000000000001,-7.132553705553471e-05,-0.011305737102462342,0.08533164367371927,0.019414393522472068,0.0006444270148403535,-7.0
0.01900000000000001,-8.306570415302642e-05,-0.012174575834240458,0.08535097934871455,0.019257231877669548,0.0006939508225517061,-7.0
0.02000000000000001,-9.567464627806609e-05,-0.013043287228022983,0.08537015868657818,0.019101717547194103,0.0007434673719973101,-7.0
0.02100000000000001,-0.00010915223630331966,-0.013911871704401288,0.08538918332950655,0.018947840313173252,0.0007929766871508735,-7.0
0.022000000000000013,-0.0001234983475198538,-0.01478032967958996,0.08540805490953218,0.01879559006567059,0.0008424787917366278,-7.0
0.023000000000000013,-0.0001387128536327728,-0.015648661565454077,0.08542677504863133,0.018644956802015653,0.0008919737092308825,-7.0
0.024000000000000014,-0.0001547956287568824,-0.01651686776953618,0.08544534535883096,0.018495930626140848,0.0009414614628635622,-7.0
0.025000000000000015,-0.0001717465474123809,-0.017384948695082978,0.08546376744231499,0.018348501747925506,0.0009909420756197297,-7.0
0.026000000000000016,-0.00018956548452057627,-0.018252904741071767,0.08548204289152991,0.01820266048254693,0.0010404155702410907,-7.0
0.027000000000000017,-0.00020825231539963005,-0.019120736302236558,0.08550017328928981,0.01805839724983844,0.0010898819692274839,-7.0
0.028000000000000018,-0.0002278069157603269,-0.019988443769093915,0.08551816020888062,0.017915702573654387,0.0011393412948383533,-7.0
0.02900000000000002,-0.00024822916170187,-0.02085602752796854,0.0855360052141639,0.017774567081242025,0.0011887935690942067,-7.0
0.03000000000000002,-0.00026951892970770183,-0.021723487961018563,0.08555370985967989,0.017634981502620294,0.0012382388137780582,-7.0
0.03100000000000002,-0.00029167609664135024,-0.02259082544626055,0.08557127569074999,0.017496936669965393,0.0012876770504368514,-7.0
0.03200000000000002,-0.000314700539742299,-0.023458040357594252,0.08558870424357859,0.01736042351700315,0.0013371083003828725,-7.0
0.03300000000000002,-0.00033859213662188365,-0.024325133064827077,0.08560599704535433,0.01722543307840813,0.0013865325846951434,-7.0
0.03400000000000002,-0.0003633507652592109,-0.025192103933698286,0.08562315561435076,0.017091956489209456,0.0014359499242208023,-7.0
0.035000000000000024,-0.0003889763039971028,-0.026058953325902915,0.08564018146002637,0.016959984984203282,0.0014853603395764661,-7.0
0.036000000000000025,-0.0004154686315380639,-0.026925681599115445,0.08565707608312412,0.0168295098973719,0.0015347638511495805,-7.0
0.037000000000000026,-0.00044282762694027305,-0.02779228910701319,0.08567384097577027,0.016700522661309437,0.0015841604790997519,-7.0
0.03800000000000003,-0.0004710531696135972,-0.028658776199299428,0.08569047762157278,0.016573014806654095,0.0016335502433600674,-7.0
0.03900000000000003,-0.0005001451393156293,-0.02952514322172627,0.085706987495719,0.016446977961526915,0.0016829331636383975,-7.0
0.04000000000000003,-0.000530103416147748,-0.030391390516117254,0.08572337206507295,0.01632240385097701,0.0017323092594186836,-7.0
0.04100000000000003,-0.0005609278805512009,-0.03125751842038969,0.0857396327882719,0.016199284296433244,0.0017816785499622126,-7.0
0.04200000000000003,-0.0005926184133032087,-0.032123527268576764,0.08575577111582253,0.016077611215162317,0.0018310410543088756,-7.0
0.04300000000000003,-0.0006251748955130923,-0.03298941739084933,0.08577178849019645,0.015957376619733205,0.001880396791278412,-7.0
